x,y,z
-4931.45,-3098.35,-0
-4927.34,-3134.79,-0
-4922.68,-3171.74,-0
-4916.83,-3210.17,-0
-4911.94,-3246.75,-0
-4899.83,-3279.4,-0
-4886.56,-3313.43,-0
-4887.52,-3354.6,-0
-4887.85,-3396.35,-0
-4873.79,-3430.42,-0
-4854.31,-3457.93,-0
-4853.81,-3499.83,-0
-4845.5,-3538.52,-0
-4844.71,-3580.14,-0
-4861.43,-3638.09,-0
-4878.68,-3694.98,-0
-4911.39,-3757.68,-0
-4908.67,-3800.56,-0
-4899.69,-3838.13,-0
-4907.75,-3892.51,-0
-4904,-3935.7,-0
-4887.87,-3968.42,-0
-4900.89,-4028.35,-0
-3080.48,-2607.67,-0
-3028.97,-2594.13,-0
-2992.34,-2593.74,-0
-2953.31,-2589.82,-0
-2911.43,-2582.87,-0
-2881.15,-2586.77,-0
-2848.45,-2587.16,-0
-2818.8,-2589.98,-0
-2788.71,-2593.07,-0
-2756.26,-2592.62,-0
-2726.81,-2594.65,-0
-2702.7,-2602.49,-0
-2676.22,-2606.83,-0
-2646.93,-2608.14,-0
-2597.4,-2589.93,-0
-2545.84,-2567.91,-0
-2519.83,-2571.08,-0
-2490.59,-2571.65,-0
-2470.22,-2580.15,-0
-2449.84,-2588.51,-0
-2428.95,-2597.18,-0
-2394.96,-2590.55,-0
-2353.01,-2580.19,-0
-2324.74,-2578.83,-0
-2290.5,-2571.92,-0
-2252.12,-2557.81,-0
-2226.87,-2558.66,-0
-2208.77,-2569.03,-0
-2181.25,-2566.24,-0
-2161.3,-2572.62,-0
-2135.51,-2573.32,-0
-2108.23,-2569.89,-0
-2085.85,-2572.65,-0
-2065.28,-2578.96,-0
-2038.24,-2574.92,-0
-2006.15,-2564.55,-0
-1975.95,-2557.63,-0
-1951.74,-2556.05,-0
-1927.37,-2554.46,-0
-1897.56,-2546.81,-0
-1857.5,-2586.03,-0
-1714.83,-2451.82,-0
-1694.12,-2451.6,-0
-1661.95,-2434.88,-0
-1642.74,-2438.24,-0
-1628.92,-2447.49,-0
-1610.42,-2450.14,-0
-1589.06,-2449.75,-0
-1568.71,-2448.6,-0
-1543.9,-2440.68,-0
-1524.9,-2443.17,-0
-1506.62,-2445.09,-0
-1490.69,-2450.16,-0
-1467.63,-2445.4,-0
-1451.5,-2450.36,-0
-1429.54,-2444.72,-0
-1408.75,-2442.91,-0
-1388.74,-2440.55,-0
-1367.08,-2434.41,-0
-1354.29,-2446.12,-0
-1336.36,-2446.85,-0
-1313.01,-2436.77,-0
-1292.64,-2434.05,-0
-1274.91,-2434.36,-0
-1259.28,-2437.98,-0
-1244.53,-2445.54,-0
-1226.85,-2445.51,-0
-1208.41,-2450.22,-0
-1187.3,-2442.74,-0
-1165.85,-2435.32,-0
-1150.12,-2438.37,-0
-1134.39,-2441.32,-0
-1114.86,-2437.1,-0
-1092.61,-2425.24,-0
-1077.02,-2427.83,-0
-1059.37,-2426.86,-0
-1042.23,-2425.56,-0
-1026.7,-2427.83,-0
-1010.72,-2430.2,-0
-995.208,-2432.27,-0
-978.213,-2430.53,-0
-962.276,-2432.59,-0
-945.368,-2430.63,-0
-931.37,-2436.02,-0
-914.061,-2434.03,-0
-895.89,-2427.99,-0
-881.909,-2433.1,-0
-867.898,-2438.13,-0
-850.752,-2435.7,-0
-832.835,-2429.2,-0
-816.297,-2426.37,-0
-799.354,-2423.58,-0
-785.399,-2428.14,-0
-770.209,-2428.8,-0
-754.084,-2425.48,-0
-735.927,-2418.51,-0
-719.717,-2415.04,-0
-704.924,-2415.23,-0
-690.324,-2419.44,-0
-674.244,-2415.67,-0
-659.515,-2415.59,-0
-645.609,-2419.34,-0
-629.977,-2419.32,-0
-616.049,-2422.91,-0
-601.37,-2422.47,-0
-585.787,-2422.17,-0
-569.091,-2413.82,-0
-554.532,-2413.1,-0
-540.641,-2416.25,-0
-524.338,-2411.66,-0
-509.861,-2410.67,-0
-495.18,-2409.65,-0
-477.209,-2405.11,-0
-443.689,-2383.05,-0
-446.284,-2459.84,-0
-442.014,-2521.55,-0
-439.525,-2595.04,-0
-419.847,-2752.16,-0
-396.868,-2945.38,-0
-382.772,-3241.48,-0
-367.783,-5379.44,-0
-341.829,-5461.31,-0
-310.194,-5487.24,-0
-279.962,-5504.89,-0
-248.29,-5506.4,-0
-216.296,-5499.75,-0
-182.802,-5476.95,-0
-151.293,-5477.91,-0
-120.478,-5510.68,-0
-87.8238,-5551.31,-0
-56.3417,-5543.71,-0
-24.4151,-5535.95,-0
7.38806,-5504,-0
39.7551,-5455.85,-0
102.97,-5479.03,-0
573.14,-1200.17,-0
573.928,-1184.26,-0
578.084,-1175.55,-0
584.168,-1170.3,-0
591.794,-1168.71,-0
600.334,-1168.84,-0
625.178,-1182.96,-0
3452.92,-3605.2,-0
3421.65,-3524.21,-0
3499.18,-3320.65,-0
3477.07,-3262.48,-0
3473.25,-3219.66,-0
3449.15,-2945.96,-0
3495.65,-2915.67,-0
1501.88,-1163.76,-0
1497.17,-1143.66,-0
1502.34,-1133.53,-0
1500.82,-1118.89,-0
1495.96,-1101.94,-0
1496.01,-1088.32,-0
1492.51,-1072.69,-0
1489.17,-1056.71,-0
1491.85,-1045.98,-0
1494.85,-1034.67,-0
1494.17,-1021.54,-0
1494.96,-1009.71,-0
1496.04,-997.338,-0
1498.41,-986.516,-0
1497.54,-973.233,-0
1493.01,-958.121,-0
1491.74,-945.235,-0
1493.94,-934.23,-0
1491.75,-918.795,-0
1491.88,-907.081,-0
1492.19,-894.968,-0
1492.07,-883.456,-0
1491.94,-871.831,-0
1490.25,-858.81,-0
1481.18,-842.456,-0
1475.77,-827.625,-0
1484.01,-821.058,-0
1486.87,-811.692,-0
1489.99,-801.749,-0
1489.27,-790.352,-0
1488.63,-778.705,-0
1485.97,-766.461,-0
1481.45,-753.368,-0
1485.9,-744.548,-0
1482.98,-732.446,-0
1476.59,-718.227,-0
1484.23,-711.592,-0
1486.5,-702.188,-0
1483.98,-688.686,-0
1482.66,-677.217,-0
1481.06,-666.215,-0
1479.51,-654.972,-0
1483.25,-646.45,-0
1485.1,-637.118,-0
1483.34,-625.946,-0
1486.91,-617.404,-0
1485.06,-606.144,-0
1477.33,-593.262,-0
1471.58,-580.658,-0
1473.04,-571.459,-0
1474.38,-562.406,-0
1474,-552.087,-0
1475.27,-542.908,-0
1474.71,-532.77,-0
1473.98,-522.941,-0
1473.19,-513.138,-0
1472.43,-503.078,-0
1473.4,-493.964,-0
1474.46,-484.431,-0
1471.47,-474.243,-0
1472.26,-465.168,-0
1478.87,-457.449,-0
1477.6,-447.916,-0
1474.53,-437.278,-0
1475.55,-426.674,-0
1470.28,-416.001,-0
1472.65,-407.537,-0
1478.91,-399.82,-0
1477.32,-390.284,-0
1475.74,-380.497,-0
1470.14,-370.05,-0
1472.35,-361.163,-0
1472.43,-352.363,-0
1468.58,-342.525,-0
1468.68,-333.206,-0
1468.58,-324.462,-0
1466.61,-314.746,-0
1466.44,-305.896,-0
1468.23,-297.173,-0
1467.95,-288.338,-0
1467.7,-279.092,-0
1467.29,-270.423,-0
1468.82,-261.978,-0
1468.4,-252.762,-0
1463.89,-243.468,-0
1467.31,-234.938,-0
1464.68,-225.884,-0
1464.02,-216.88,-0
1467.23,-208.737,-0
1472.37,-200.834,-0
430.6,-34.753,-0
425.843,-31.4121,-0
422.056,-28.2456,-0
421.211,-25.7966,-0
420.36,-23.1969,-0
422.484,-20.8771,-0
426.578,-18.989,-0
432.661,-17.1405,-0
1439.11,50.5185,0.22043
1446.84,58.0129,0.253131
1452.48,66.4702,0.290033
1456.07,75.0301,0.327383
1449.6,83.4784,0.364246
1449.1,91.6767,0.400017
1452.51,100.704,0.439408
1457.89,109.507,0.477819
1455.22,118.01,0.514917
1454.52,126.379,0.551434
161.337,14.6416,0.0638866
1455.72,135.347,0.590565
160.238,15.6424,0.0682531
1441,142.204,0.620485
1442.15,150.698,0.65755
1455.13,160.945,0.702261
158.928,18.4889,0.0806736
1456.18,169.405,0.739172
1455.13,178.197,0.777535
160.728,20.2619,0.0884097
1452.1,186.31,0.812935
161.618,21.1774,0.0924046
1454.93,195.47,0.852906
1449.82,203.281,0.886987
1430.25,226.049,0.98633
1494.56,371.321,1.6202
1468.12,393.73,1.71798
1452.21,398.882,1.74046
1451.86,407.63,1.77863
1451.29,416.944,1.81927
1450.79,425.849,1.85813
1450.27,434.623,1.89641
1449.53,443.96,1.93715
1452.68,454.081,1.98132
1453.77,463.924,2.02426
1451.08,472.279,2.06072
1450.23,481.248,2.09985
1449.24,490.501,2.14023
1446.4,498.829,2.17657
1449.02,509.547,2.22333
1533.73,557.747,2.43365
1532.43,567.107,2.47449
1535.25,576.703,2.51636
1535.65,586.953,2.56108
1532.42,617.085,2.69256
2540.27,1503.76,6.56142
2531.72,1518.1,6.62401
2549.85,1549.99,6.76314
2554.52,1573.02,6.86364
2545.58,1587.44,6.92657
2556.23,1615.61,7.04948
2557,1636.76,7.14176
2547.23,1651.93,7.20795
2541.03,1668.75,7.28134
2528.05,1681.12,7.33534
556.32,401.374,1.75133
552.387,403.388,1.76012
548.021,405.948,1.77129
543.998,407.998,1.78024
541.642,411.121,1.79386
539.269,414.23,1.80743
538.376,418.656,1.82674
535.958,421.745,1.84022
535.455,425.605,1.85707
532.998,428.679,1.87047
531.95,433.153,1.89
532.579,438.698,1.91419
531.455,443.188,1.93378
530.426,447.527,1.95272
530.928,453.117,1.97711
531.209,458.931,2.00247
531.972,464.152,2.02526
529.728,478.727,2.08885
3169.28,3005.81,13.1154
3139.81,3013.52,13.149
3110.06,3055.64,13.3328
3164.9,3787.78,16.5274
3132.87,3793.58,16.5527
3086.76,3790.01,16.5371
3049.86,3789,16.5328
3036.88,3819.88,16.6675
3025.11,3849.58,16.7971
3012.73,3879.55,16.9279
3022.98,3932.29,17.158
3005.15,3955.99,17.2614
2976.4,3967.67,17.3123
2958.67,3990.86,17.4135
-1716.39,4025.3,17.5638
-1710.52,3949.46,17.2329
-1707.44,3880.97,16.9341
-1696.56,3793.91,16.5542
-1692.51,3716.75,16.2175
-1695.04,3667.18,16.0012
-1692.32,3606.67,15.7372
-1701,3571.59,15.5841
-1724.29,3564.86,15.5547
-1747.95,3562.23,15.5432
-1773.76,3562.86,15.546
-1797.83,3559.73,15.5324
-1820.78,3552.55,15.501
-1844.88,3549.11,15.486
-1870.86,3549.05,15.4858
-1898.79,3552.35,15.5001
-1927.49,3555.06,15.512
-1994.12,3531.91,15.411
-6039.44,3992.81,17.422
-6069.76,3961.21,17.2842
-6085.72,3921.9,17.1126
-6060.94,3856.76,16.8284
-5752.08,3566.4,15.5614
-5765.68,3529.07,15.3986
-5785.88,3495.85,15.2536
-5806.56,3461.39,15.1033
-5819.48,3423.88,14.9396
-5250.82,3001.18,13.0952
-5267.31,2889.87,12.6095
-5798.62,3101.54,13.5331
-5809,3064.96,13.3735
-5834.5,3033.51,13.2363
-5823.38,2985.3,13.0259
-5804.48,2934.27,12.8032
-5782.77,2797.7,12.2074
-5114.73,2395.7,10.4533
-5121.16,2362.89,10.3101
-5395.89,2376.35,10.3689
-5788.64,2476.11,10.8041
-5810.87,2444.21,10.6649
-5416.08,2162.91,9.43751
-5783.9,2277.07,9.93564
-5767.06,2232.21,9.73989
-5714.8,2167.37,9.45698
-5697.19,2123.28,9.26462
-5209.7,1872.5,8.17037
-5249.15,1783.89,7.78373
-5748.36,1880.05,8.20333
-5751.81,1843.41,8.04344
-5708.9,1793.51,7.82571
-5711.48,1758.29,7.67201
-5698.52,1718.47,7.4983
-5700.96,1682.31,7.34049
-5710.54,1649.48,7.19728
-5719.94,1616.61,7.05382
-5706.31,1576.19,6.87747
-5707.56,1541.25,6.72503
-5700.86,1504.31,6.56385
-5128.41,1289.29,5.62564
-5120.21,1255.96,5.48019
-5135.01,1228.84,5.36185
-5227.16,1185.9,5.1745
-5718.11,1263.32,5.51229
-5741.28,1232.11,5.37614
-5748.27,1199.07,5.23195
-5739.39,1162.81,5.07373
-5730.18,1127.23,4.91851
-5729.02,1091.11,4.76088
-5735.2,1058.13,4.617
-5717.47,1021.45,4.45696
-5723.54,986.902,4.3062
-5729.12,953.962,4.16247
-5368.06,831.016,3.62601
-5507.5,818.572,3.57172
-5040.92,690.54,3.01307
-5044.26,601.534,2.6247
-5723.3,649.142,2.83243
-5722.55,581.348,2.53663
-5729,513.827,2.24201
-5723.85,480.744,2.09765
-5710.57,446.562,1.94851
-5721.14,412.638,1.80048
-5739.35,381.331,1.66388
-5733.46,347.826,1.51769
-5711.4,313.523,1.36801
-5713.16,279.57,1.21986
-5722.67,247.045,1.07794
-5141.46,161.733,0.705698
-5094.32,130.922,0.57126
-5095.49,72.306,0.315497
-5703.81,47.0293,0.205205
-5711.98,14.2388,0.062129
-5711.97,-18.6195,-0.0812432
-5711.76,-52.572,-0.22939
-5719.36,-85.5462,-0.373268
-5710.78,-118.278,-0.516089
-5659.88,-216.071,-0.942795
-5698.53,-249.834,-1.09011
-5696.91,-284.249,-1.24028
-5711.16,-317.903,-1.38712
-5717.22,-351.242,-1.53259
-5704.74,-417.504,-1.82172
-5080.18,-401.187,-1.75052
-5037.98,-426.543,-1.86116
-5051.24,-458.41,-2.00021
-5144.08,-496.685,-2.16721
-5686.7,-616.292,-2.6891
-5683.06,-648.994,-2.83179
-5687.24,-682.082,-2.97616
-5683.23,-714.785,-3.11886
-5678.8,-749.099,-3.26858
-5690.33,-783.39,-3.41821
-5693.65,-817.248,-3.56594
-5688.61,-851.622,-3.71593
-5646.93,-911.367,-3.97661
-5677.41,-1018.23,-4.44289
-5067.87,-970.727,-4.23562
-5054.45,-997.828,-4.35387
-5032.94,-1023.7,-4.46675
-5661.89,-1220.76,-5.32659
-5670.39,-1256.77,-5.48371
-5678.67,-1292.92,-5.64145
-5647.52,-1321.18,-5.76478
-5663.16,-1359.25,-5.93087
-5686.32,-1399.45,-6.10628
-5677.9,-1433.22,-6.25366
-5654.07,-1461.86,-6.37859
-5668.77,-1500.5,-6.5472
-5706.38,-1545.63,-6.74412
-5686.22,-1647.19,-7.18725
-5061.62,-1530.64,-6.67874
-5052.73,-1559.73,-6.80567
-5051.46,-1590.69,-6.94075
-5632.89,-1847.07,-8.05942
-5629.94,-1881.44,-8.20938
-5626.04,-1917.99,-8.36887
-5637.59,-1958.2,-8.5443
-5197.02,-1907.42,-8.32274
-5620.62,-2099.66,-9.16154
-5631.09,-2139.94,-9.33731
-5618.06,-2173.91,-9.48555
-5579.27,-2271.61,-9.91181
-5063.46,-2095.63,-9.14397
-5066.28,-2130.44,-9.29585
-5127.5,-2190.98,-9.56002
-5631.13,-2477.37,-10.8097
-5630.67,-2517.87,-10.9864
-5623.62,-2552.99,-11.1396
-5630.64,-2595.34,-11.3244
-5636.59,-2639.48,-11.517
-5686.6,-2702.22,-11.7908
-5515.76,-2706.47,-11.8093
-5421.32,-2698.94,-11.7764
-5319.24,-2688.33,-11.7301
-5254.11,-2692.83,-11.7498
-5181.75,-2693.5,-11.7527
-5066.33,-2672.49,-11.661
-4931.2,-2636.97,-11.506
-4894.85,-2653.85,-11.5797
-4914.56,-2701.23,-11.7864
-4926.36,-2745.98,-11.9817
-4924.42,-2782.14,-12.1395
-4922.22,-2818.37,-12.2975
-4940.52,-2866.72,-12.5085
-4930.29,-2900.09,-12.6541
-4913.52,-2928.4,-12.7776
-4923.99,-2973.16,-12.9729
-4934.39,-3017.66,-13.1671
-4929.67,-3055.84,-13.3337
-4925.56,-3092.65,-13.4943
-4928.25,-3133.34,-13.6719
-4923.59,-3170.3,-13.8331
-4924.45,-3213.09,-14.0199
-4919.55,-3249.72,-14.1796
-4894.12,-3273.51,-14.2835
-4881.84,-3306.1,-14.4257
-4881.57,-3349.1,-14.6133
-4888.83,-3394.91,-14.8132
-4869.22,-3422.98,-14.9357
-4855.97,-3455.57,-15.0779
-4854.81,-3498.4,-15.2648
-4847.53,-3535.7,-15.4275
-4872.17,-3596.79,-15.694
-4890.2,-3653.01,-15.9394
-4880.81,-3692.14,-16.1101
-4889.2,-3733.98,-16.2927
-4910.85,-3797.7,-16.5707
-4926.73,-3855.47,-16.8228
-4911.11,-3888.24,-16.9658
-4901.15,-3926.43,-17.1324
-4889.77,-3966.04,-17.3052
-4879.24,-4004.25,-17.472
-3082.73,-2604.99,-11.3665
-3034.25,-2594.08,-11.3189
-2994.33,-2591.42,-11.3073
-2952.53,-2584.61,-11.2775
-2913.66,-2580.33,-11.2589
-2883.87,-2583.7,-11.2736
-2850.68,-2584.68,-11.2779
-2821.03,-2587.52,-11.2902
-2794.37,-2592.82,-11.3134
-2764.83,-2595.16,-11.3236
-2731.95,-2595.02,-11.323
-2705.44,-2599.61,-11.343
-2676.1,-2601.19,-11.3499
-2652.79,-2607.87,-11.3791
-2602.96,-2589.99,-11.301
-2548.55,-2565.2,-11.1928
-2519.98,-2565.3,-11.1933
-2494.04,-2568.28,-11.2063
-2470.17,-2574.64,-11.234
-2452.82,-2585.66,-11.2822
-2429.69,-2590.98,-11.3053
-2409.31,-2599.04,-11.3405
-2374.91,-2592.67,-11.3127
-2333.56,-2581.62,-11.2645
-2294.19,-2568.6,-11.2077
-2255.55,-2554.76,-11.1473
-2230.3,-2555.64,-11.1512
-2210.34,-2562.37,-11.1805
-2184.69,-2563.29,-11.1845
-2159.6,-2563.57,-11.1858
-2134.58,-2563.66,-11.1861
-2112.42,-2566.43,-11.1982
-2089.31,-2569.83,-11.2131
-2061.96,-2566.21,-11.1973
-2037.46,-2565.31,-11.1933
-2012.79,-2564.4,-11.1894
-1980.11,-2554.38,-11.1457
-1948.6,-2543.31,-11.0974
