x,y,z
115.826,3.17911,-5.5064
115.86,2.84592,-4.92929
115.891,2.51818,-4.36163
115.918,2.18483,-3.78425
115.941,1.85139,-3.20671
115.96,1.52344,-2.63868
115.976,1.18991,-2.06099
115.987,0.856314,-1.48318
115.995,0.52269,-0.905329
115.999,0.194636,-0.33712
x,y,z
113,-0.135421,0.234557
112.997,-0.444178,0.769341
112.99,-0.736671,1.27596
112.981,-1.04539,1.81068
112.968,-1.35408,2.34535
112.951,-1.66273,2.87995
112.931,-1.97133,3.41446
112.908,-2.27446,3.9395
112.882,-2.58294,4.4738
112.852,-2.89134,5.00796
112.819,-3.19965,5.54197
112.782,-3.50786,6.07582
112.742,-3.81598,6.60949
112.664,-4.35084,7.5359
113.522,-5.21159,9.02677
113.814,-8.23516,14.2638
113.724,-8.54057,14.7928
114.655,-8.80725,15.2547
113.221,-10.0746,17.4498
113.109,-10.3838,17.9854
112.994,-10.6927,18.5204
112.876,-11.0013,19.0549
113.784,-11.2825,19.5419
113.659,-11.5932,20.0801
113.531,-11.9036,20.6177
113.401,-12.2082,21.1453
113.271,-12.507,21.6629
113.135,-12.8109,22.1892
112.993,-13.1198,22.7243
112.848,-13.4284,23.2587
113.7,-13.795,23.8937
113.548,-14.1055,24.4315
113.395,-14.4101,24.9591
113.236,-14.7197,25.4954
114.103,-15.037,26.045
113.94,-15.3431,26.5752
113.771,-15.6542,27.114
113.598,-15.9649,27.652
113.431,-16.2587,28.161
113.252,-16.5684,28.6974
114.092,-16.9113,29.2913
112.883,-17.1863,29.7676
113.726,-17.5174,30.3411
113.533,-17.8279,30.8789
113.336,-18.1378,31.4157
113.136,-18.4472,31.9516
112.933,-18.7561,32.4866
113.758,-19.0992,33.0809
113.548,-19.4097,33.6188
113.337,-19.7143,34.1462
114.105,-20.1304,34.8669
113.884,-20.4418,35.4064
113.659,-20.7527,35.9449
113.43,-21.063,36.4823
113.198,-21.3726,37.0185
111.996,-21.5453,37.3177
111.759,-21.851,37.8472
111.519,-22.1561,38.3756
111.275,-22.4605,38.9028
111.041,-22.7482,39.4012
110.791,-23.0513,39.9261
110.541,-23.3483,40.4407
110.285,-23.65,40.9632
110.024,-23.951,41.4845
109.508,-24.5351,42.4962
117.453,-30.1199,52.1694
117.139,-30.4236,52.6953
116.805,-30.7432,53.2489
116.467,-31.0619,53.8009
116.126,-31.3796,54.3513
115.781,-31.6965,54.9001
115.433,-32.0124,55.4472
116.097,-32.4443,56.1953
115.74,-32.761,56.7439
115.381,-33.0768,57.2908
115.024,-33.386,57.8265
114.677,-33.6833,58.3414
114.307,-33.9961,58.8833
113.933,-34.308,59.4234
113.557,-34.6188,59.9617
113.177,-34.9285,60.4982
113.716,-35.4422,61.388
114.256,-35.9535,62.2736
113.861,-36.2652,62.8134
114.444,-36.737,63.6307
114.063,-37.0328,64.1429
114.557,-37.5691,65.0718
113.751,-38.1765,66.1239
113.388,-39.3294,68.1208
113.522,-43.4792,75.3084
113.428,-44.3564,76.8278
112.841,-45.5297,78.8601
113.049,-46.9809,81.3737
309.964,-239.176,414.267
236.178,-211.804,366.857
231.486,-210.816,365.146
225.132,-213.095,369.093
168.921,-219.833,380.763
167.409,-224.396,388.667
194.361,-271.108,469.575
192.881,-273.494,473.707
193.804,-278.63,482.603
196.589,-296.111,512.881
188.679,-316.227,547.723
172.048,-307.181,532.055
162.639,-309.494,536.061
160.982,-319.001,552.528
153.899,-313.699,543.345
149.716,-312.149,540.659
145.847,-311.579,539.673
141.994,-310.998,538.667
132.017,-312.095,540.566
124.974,-311.799,540.054
121.182,-311.155,538.938
118.523,-313.446,542.907
115.276,-313.749,543.431
109.44,-309.194,535.542
99.1489,-309.048,535.289
94.2398,-304.373,527.192
89.7991,-302.687,524.271
85.699,-299.954,519.538
82.3195,-299.181,518.199
78.7865,-298.41,516.864
75.5239,-298.621,517.229
72.2589,-298.823,517.578
68.9341,-298.013,516.175
65.6759,-298.197,516.493
63.248,-302.35,523.687
60.3142,-303.505,525.687
56.2487,-299.682,519.067
52.1636,-297.859,515.91
49.5295,-298.975,517.842
46.4332,-299.099,518.057
43.1634,-299.222,518.269
40.083,-300.331,520.191
37.1604,-302.429,523.824
33.9124,-302.524,523.989
30.5044,-301.614,522.412
27.2075,-301.693,522.549
24.0832,-301.759,522.664
20.7848,-301.82,522.77
17.5436,-302.872,524.592
14.28,-303.915,526.399
11.2063,-305.948,529.919
7.88793,-306.974,531.696
5.27316,-308.988,535.185
1.90211,-309.998,536.934
-1.49564,-311.998,540.399
-4.92135,-312.989,542.116
-8.16206,-312.973,542.086
-11.6196,-313.945,543.771
-15.0987,-314.909,545.44
-17.8724,-315.873,547.11
-21.3919,-316.819,548.748
-24.8277,-318.758,552.106
-28.3112,-318.685,551.98
-31.8936,-319.602,553.568
-35.6074,-321.507,556.868
-39.2423,-322.403,558.42
-42.1539,-323.313,559.996
-45.501,-323.199,559.8
-49.1841,-324.067,561.303
-52.7253,-323.928,561.062
-56.4381,-324.775,562.53
-59.9869,-324.616,562.254
-63.5416,-325.452,563.702
-67.3029,-326.268,565.115
-71.0839,-327.074,566.51
-74.6576,-326.875,566.165
-78.2784,-327.67,567.543
-82.1066,-328.443,568.883
-85.6322,-328.218,568.493
-89.2182,-327.979,568.079
-92.613,-327.744,567.671
-96.1937,-327.486,567.225
-100.073,-328.207,568.473
-103.897,-330.947,573.219
-109.118,-335.593,581.266
-112.671,-337.327,584.27
-116.356,-337.014,583.728
-120.545,-338.678,586.609
-124.606,-339.327,587.733
-128.313,-338.981,587.135
-133.929,-343.533,595.019
-140.021,-351.087,608.102
-143.053,-348.74,604.037
-145.392,-343.388,594.768
-148.776,-344.049,595.913
-153.835,-346.566,600.272
-157.62,-346.141,599.535
-160.492,-343.757,595.407
-164.049,-343.337,594.679
-167.324,-341.912,592.212
-171.058,-341.45,591.411
-174.722,-340.986,590.607
-176.491,-335.591,581.262
-170.099,-306.415,530.728
-172.355,-304.021,526.582
-175.583,-302.518,523.978
-178.319,-301.075,521.479
-182.186,-301.54,522.285
-185.43,-302.092,523.24
-189.327,-302.535,524.008
-191.85,-301.088,521.502
-195.152,-299.505,518.76
-197.162,-297.069,514.541
-199.596,-295.608,512.009
-203.474,-296.004,512.695
-208.027,-297.331,514.994
-211.217,-296.768,514.02
-212.246,-293.396,508.179
-214.759,-291.874,505.542
-218.646,-292.219,506.14
-228.762,-291.351,504.637
-231.202,-289.793,501.938
-241.414,-294.2,509.57
-236.477,-282.233,488.843
-242.869,-286.311,495.908
-245.994,-285.644,494.751
-248.148,-284.087,492.054
-253.681,-286.147,495.623
-258.603,-288.334,499.412
-263.407,-289.444,501.333
-265.728,-287.812,498.507
-265.912,-283.357,490.791
-269.865,-283.529,491.089
-272.959,-282.788,489.804
-276.046,-282.038,488.505
-278.963,-281.319,487.261
-281.135,-279.659,484.386
-281.464,-276.214,478.418
-284.478,-275.441,477.079
-292.404,-280.144,485.225
-298.267,-281.993,488.427
-303.071,-282.98,490.137
-306.159,-282.147,488.696
-308.275,-280.43,485.721
-311.335,-279.584,484.255
-316.351,-280.471,485.792
-319.359,-279.618,484.314
-323.304,-279.638,484.348
-326.302,-278.766,482.838
-330.793,-279.765,484.569
-340.009,-284.005,491.913
-343.108,-283.072,490.297
-343.059,-279.573,484.237
-347.111,-279.498,484.106
-350.894,-275.947,477.956
-349.117,-270.579,468.658
-353.162,-270.458,468.449
-362.096,-274.704,475.803
-367.312,-275.374,476.964
-371.919,-276.238,478.461
-376.058,-276.045,478.125
-389.511,-276.25,478.48
-1382.56,-943.943,1634.96
-1389.93,-938.744,1625.96
-1404.97,-938.134,1624.9
-1417.62,-935.875,1620.99
-1430.26,-933.575,1617.01
-1445.34,-932.816,1615.69
-1465.2,-935.22,1619.85
-1484.8,-937.687,1624.13
-1495.02,-933.616,1617.08
-1510.24,-932.626,1615.36
-1528.01,-933.128,1616.23
-1543.29,-932.02,1614.31
-1561.15,-932.389,1614.95
-1573.37,-929.863,1610.58
-1593.91,-931.629,1613.63
-1617.62,-937.267,1623.4
-1630.46,-934.34,1618.33
-1638.01,-928.371,1607.99
-1664.1,-932.837,1615.73
-1687.67,-935.702,1620.69
-1700.57,-932.555,1615.24
-1715.62,-931.082,1612.69
-1736.68,-932.234,1614.68
-1752.32,-930.387,1611.48
-1767.98,-928.482,1608.18
-1791.79,-930.928,1612.42
-1809.78,-930.579,1611.82
-1825.53,-928.473,1608.17
-1844.11,-927.726,1606.88
-1857.05,-924.084,1600.57
-1878.53,-924.609,1601.48
-1900.07,-925.043,1602.23
-1924.02,-927.051,1605.71
-1948.61,-928.68,1608.53
-1967.46,-927.457,1606.41
-1989.27,-927.524,1606.52
-2005.08,-924.883,1601.95
-2022.07,-924.501,1601.29
-2038.08,-921.645,1596.34
-2060.05,-921.396,1595.91
-2087.53,-924.005,1600.43
-2115.65,-926.193,1604.22
-2143.89,-928.254,1607.79
-2165.98,-927.689,1606.81
-2208.59,-905.382,1568.17
-2206.02,-894.295,1548.97
-2209.52,-885.752,1534.17
-2216.03,-878.459,1521.54
-2209.36,-866.539,1500.9
-2199.84,-853.135,1477.68
-2199.61,-843.46,1460.92
-2199.23,-833.812,1444.21
-2188.95,-820.697,1421.49
-2196.08,-812.565,1407.41
-2201.7,-805.372,1394.95
-2203.99,-797,1380.45
-2199.65,-786.313,1361.94
-2194.7,-775.99,1344.06
-2189.88,-765.503,1325.9
-2188.35,-756.097,1309.6
-2196.58,-750.106,1299.23
-2194.8,-740.736,1283
-2189.55,-730.289,1264.9
-2190.4,-722.409,1251.25
-2191.56,-714.229,1237.09
-2189.25,-704.981,1221.07
-2186.8,-695.768,1205.11
-2190.98,-688.718,1192.9
-2194.69,-681.981,1181.23
-2188.47,-671.789,1163.58
-2188.81,-663.83,1149.79
-2192.61,-656.811,1137.63
-2189.42,-647.755,1121.95
-2192.65,-641.069,1110.37
-2196.16,-634.068,1098.24
-2192.63,-625.086,1082.69
-2185.49,-615.161,1065.49
-2181.69,-606.266,1050.09
-2177.42,-597.723,1035.29
-2176.89,-589.858,1021.67
-2183.3,-583.902,1011.35
-2186.11,-576.994,999.386
-2181.64,-568.344,984.405
-2181.67,-559.605,969.268
-2184.18,-552.732,957.364
-2186.61,-545.863,945.465
-2185.06,-538.427,932.586
-2183.71,-530.7,919.202
-2189.38,-524.83,909.036
-2177,-514.566,891.258
-2171.72,-506.076,876.552
-2169.66,-498.776,863.909
-2178.72,-493.666,855.057
-2180.43,-486.89,843.321
-2178.4,-479.314,830.199
-2179.94,-472.559,818.499
-2173.77,-464.551,804.629
-2171.44,-457.053,791.642
-2172.71,-450.347,780.027
-2170.19,-442.892,767.114
-2171.2,-436.314,755.721
-2171.97,-429.952,744.701
-2172.91,-423.284,733.153
-2166.3,-415.193,719.139
-2167.06,-408.562,707.653
-2163.99,-401.244,694.978
-2168.12,-395.637,685.266
-2168.65,-389.032,673.825
-2165.32,-381.77,661.248
-2165.68,-375.193,649.856
-2165.96,-368.626,638.481
-2165.96,-362.38,627.662
-2166.09,-355.831,616.32
-2166.07,-349.398,605.177
-2166.04,-342.87,593.87
-2158.3,-335.167,580.528
-2157.91,-328.992,569.833
-2161.48,-323.091,559.612
-2161.14,-316.618,548.4
-2160.72,-310.156,537.208
-2152.53,-302.623,524.161
-2148.54,-294.852,510.7
-2155.6,-289.496,501.423
-2158.73,-283.601,491.214
-2157.76,-277.512,480.666
-2156.88,-271.124,469.602
-2155.93,-264.749,458.561
-2151.01,-257.922,446.735
-2153.8,-252.04,436.548
-2156.38,-246.462,426.886
-2155.14,-240.131,415.921
-2157.68,-234.342,405.894
-2156.3,-228.029,394.96
-2150.92,-221.328,383.353
-2153.19,-215.757,373.704
-2155.51,-209.871,363.508
-2153.84,-203.606,352.658
-2152.1,-197.357,341.834
-2150.29,-191.124,331.038
-2152.24,-185.555,321.392
-2158.18,-180.001,311.771
-2152.22,-173.464,300.45
-2154.08,-167.581,290.26
-2163.76,-162.39,281.269
-2153.54,-155.927,270.074
-2143.32,-149.213,258.445
-2140.96,-143.089,247.839
-2138.52,-136.983,237.262
-2143.96,-131.381,227.559
-2141.32,-125.596,217.54
-2142.66,-119.744,207.403
-2143.93,-113.887,197.259
-2141.17,-107.827,186.763
-2142.31,-101.975,176.627
-2143.34,-96.4281,167.019
-2140.38,-90.4019,156.581
-2141.32,-84.6548,146.627
-2142.21,-78.8027,136.491
-2143.04,-72.9482,126.35
-2143.8,-67.0915,116.206
-2140.51,-61.1188,105.861
-2141.15,-55.2692,95.7294
-2141.72,-49.418,85.5947
-2142.23,-43.5652,75.4575
-2138.65,-37.9483,65.7287
-2143.03,-32.1642,55.7102
-2139.36,-26.259,45.4821
-2139.61,-20.5156,35.5343
-2139.8,-14.6691,25.4078
-2139.93,-8.82218,15.2805
-2139.99,-2.97496,5.15281
-2139.99,2.87234,-4.97506
-2139.93,8.71956,-15.1028
-2139.8,14.5665,-25.23
-2139.61,20.413,-35.3566
-2139.36,26.259,-45.482
-2139.04,32.0016,-55.4286
-2138.66,37.8458,-65.551
-2138.22,43.6888,-75.6715
-2137.71,49.5306,-85.7898
-2141.16,55.1665,-95.5516
-2140.52,61.0162,-105.683
-2135.83,66.7392,-115.596
-2135.07,72.5741,-125.703
-2134.25,78.4068,-135.805
-2137.35,84.3947,-146.176
-2136.41,90.1311,-156.112
-2135.39,95.9672,-166.221
-2138.29,101.991,-176.654
-2137.15,107.832,-186.771
-2135.94,113.67,-196.882
-2134.66,119.504,-206.988
-2137.3,125.568,-217.492
-2135.89,131.406,-227.603
-2134.42,137.241,-237.708
-2136.88,143.234,-248.09
-2139.33,149.039,-258.145
-2133.71,154.596,-267.769
-2131.99,160.424,-277.863
-2130.21,166.247,-287.949
-2128.36,172.065,-298.026
-2130.39,178.208,-308.666
-2132.35,184.367,-319.334
-2130.31,190.191,-329.421
-2132.13,196.371,-340.126
-2129.99,202.092,-350.034
-2123.82,207.525,-359.445
-2125.45,213.719,-370.174
-2127,219.929,-380.929
-2128.47,226.153,-391.71
-2129.88,232.392,-402.516
-2127.31,238.208,-412.59
-2128.71,244.159,-422.897
-2129.9,250.429,-433.758
-2131.02,256.714,-444.643
-2128.18,262.533,-454.721
-2129.21,268.731,-465.458
-2130.12,275.045,-476.394
-2130.95,281.372,-487.352
-2127.84,287.19,-497.43
-2128.52,293.532,-508.414
-2129.14,299.886,-519.419
-2129.67,306.252,-530.445
-2126.29,312.066,-540.516
-2126.68,318.445,-551.565
-2123.23,324.149,-561.445
-2119.66,329.946,-571.486
-2123.64,336.943,-583.604
-2120.13,342.435,-593.118
-2120.15,348.848,-604.225
-2124.51,354.991,-614.865
-2120.59,360.791,-624.91
-2116.62,366.579,-634.937
-2116.35,373.022,-646.096
-2116.01,379.475,-657.272
-2119.57,386.317,-669.123
-2119.06,392.798,-680.348
-2118.48,399.288,-691.589
-2121.56,406.501,-704.084
-2117.08,412.292,-714.114
-2116.26,418.807,-725.398
-2119.16,425.974,-737.811
-2121.88,433.27,-750.449
-2113.42,438.295,-759.153
-2112.28,444.84,-770.488
-2114.74,452.177,-783.197
-2113.44,458.745,-794.573
-2108.39,464.513,-804.564
-2106.94,471.084,-815.944
-2105.4,477.66,-827.334
-2111.14,485.813,-841.457
-2113.33,492.963,-853.84
-2111.53,499.586,-865.311
-2109.64,506.213,-876.79
-2107.67,512.845,-888.276
-2105.62,519.481,-899.771
-2103.49,526.121,-911.272
-2104.85,533.67,-924.347
-2106.1,541.242,-937.462
-2107.25,548.836,-950.616
-2101.32,554.485,-960.4
-2102.28,562.105,-973.598
-2099.63,568.794,-985.183
-2093.38,574.522,-995.105
-2083.91,578.962,-1002.79
-2105.43,592.495,-1026.23
-2102.4,599.229,-1037.9
-2061.18,594.965,-1030.51
-2033.93,594.532,-1029.76
-2010.19,594.987,-1030.55
-1983.07,594.301,-1029.36
-1956.14,593.392,-1027.79
-1932.58,593.494,-1027.97
-1909.08,593.486,-1027.95
-1884.62,594.18,-1029.15
-1861.35,593.851,-1028.58
-1838.03,593.503,-1027.98
-1814.77,593.046,-1027.19
-1788.25,591.376,-1024.3
-1765.14,590.691,-1023.11
-1748.72,592.141,-1025.62
-1725.72,591.258,-1024.09
-1699.85,588.883,-1019.98
-1680.29,588.926,-1020.05
-1662.79,590.915,-1023.5
-1641.69,590.196,-1022.25
-1619.04,588.791,-1019.82
-1604.53,590.243,-1022.33
-1582.01,588.648,-1019.57
-1559.91,586.724,-1016.24
-1547.11,588.555,-1019.41
-1532.84,589.651,-1021.31
-1515.32,589.532,-1021.1
-1493.14,587.479,-1017.55
-1474.5,587.969,-1018.4
-1460.27,588.851,-1019.92
-1440.2,586.937,-1016.61
-1421.42,585.775,-1014.6
-1410.38,587.729,-1017.98
-1394.76,587.708,-1017.94
-1373.1,585.024,-1013.3
-1356.08,584.198,-1011.86
-1346.66,586.581,-1015.99
-1331.22,586.286,-1015.48
-1312.95,584.531,-1012.44
-1296.62,584.655,-1012.66
-1282.82,584.82,-1012.94
-1270.53,585.606,-1014.3
-1258.26,586.341,-1015.58
-1241.75,584.911,-1013.1
-1225.2,583.467,-1010.6
-1210.16,582.644,-1009.17
-1196.61,582.455,-1008.84
-1184.53,582.91,-1009.63
-1171.05,582.611,-1009.12
-1162.18,584.216,-1011.9
-1151.57,585.245,-1013.68
-1132.77,583.247,-1010.22
-1119.45,582.727,-1009.32
-1106.17,582.152,-1008.32
-1092.95,581.523,-1007.23
-1079.77,580.838,-1006.04
-1069.68,581.417,-1007.05
-1059.27,582.112,-1008.25
-1047.65,581.975,-1008.01
-1033.29,580.347,-1005.19
-1020.33,579.409,-1003.57
-1010.04,579.926,-1004.46
-995.939,579.414,-1003.58
-983.447,578.176,-1001.43
-973.252,578.558,-1002.1
-964.355,579.671,-1004.02
-954.194,579.981,-1004.56
-942.792,579.476,-1003.69
-931.431,578.927,-1002.73
-922.599,579.898,-1004.42
-911.301,579.266,-1003.32
-897.589,577.012,-999.418
-885.283,575.45,-996.712
-876.559,576.268,-998.13
-866.847,577.431,-1000.14
-856.948,577.382,-1000.06
-845.892,576.489,-998.512
-836.166,576.323,-998.225
-825.193,575.349,-996.537
-816.579,575.963,-997.602
-807.977,576.548,-998.614
-795.969,574.637,-995.304
-785.488,573.389,-993.143
-778.088,574.699,-995.412
-769.571,575.154,-996.2
-759.964,574.746,-995.493
-748.202,572.628,-991.824
-738.884,573.267,-992.931
-732.607,575.277,-996.413
-722.049,573.885,-994.001
-713.654,574.15,-994.461
-705.276,574.387,-994.872
-694.949,572.852,-992.213
-685.594,572.169,-991.03
-677.622,572.215,-991.11
-669.339,572.332,-991.311
-660.073,571.554,-989.964
-651.835,571.612,-990.064
-643.616,571.641,-990.116
-635.415,571.643,-990.119
-627.234,571.618,-990.074
-620.025,572.444,-991.505
-612.202,572.277,-991.217
-601.932,571.606,-990.055
-592.91,570.58,-988.278
-585.752,571.302,-989.528
-578.022,571.026,-989.05
-569.986,570.808,-988.671
-561.972,570.562,-988.246
-553.215,569.364,-986.171
-543.527,567.26,-982.526
-539.028,570.545,-988.216
-533.628,572.916,-992.323
-523.514,569.746,-986.833
-516.454,570.257,-987.718
-507.768,568.92,-985.402
-499.933,568.468,-984.619
-492.122,567.99,-983.792
-485.907,569.327,-986.106
-478.236,568.779,-985.158
-470.483,568.229,-984.206
-462.529,568.78,-985.16
-455.562,569.107,-985.726
-447.869,568.483,-984.644
-439.59,566.88,-981.868
-433.714,568.01,-983.826
-426.796,568.25,-984.242
-419.887,568.47,-984.622
-412.984,568.669,-984.967
-406.09,568.847,-985.276
-398.543,568.061,-983.914
-391.025,567.25,-982.51
-384.178,567.363,-982.706
-377.035,566.452,-981.128
-370.838,567.474,-982.898
-364.02,567.527,-982.989
-357.32,567.542,-983.015
-350.521,567.554,-983.037
-341.995,564.675,-978.05
-336.956,567.519,-982.975
-331.635,569.343,-986.135
-322.663,565.433,-979.362
-316.478,566.306,-980.875
-309.756,566.198,-980.687
-301.662,565.22,-978.993
-294.975,565.068,-978.73
-288.3,564.896,-978.433
-269.74,567.184,-982.395
-242.794,564.083,-977.025
-236.624,564.738,-978.159
-229.65,563.417,-975.87
-204.577,563.795,-976.524
-198.065,563.36,-975.772
-191.905,563.893,-976.695
-185.414,563.422,-975.88
-179.048,562.924,-975.017
-172.589,562.417,-974.138
-166.44,562.88,-974.94
-160.327,562.313,-973.959
-154.179,562.743,-974.703
-148.026,563.156,-975.418
-141.619,562.56,-974.385
-135.468,562.938,-975.041
-129.542,564.293,-977.388
-122.937,562.651,-974.543
-116.894,562.973,-975.101
-110.759,562.278,-973.897
-104.535,561.571,-972.674
-98.2208,560.852,-971.428
-92.0897,561.112,-971.879
-85.9554,561.356,-972.3
-79.6772,560.585,-970.965
-73.8718,560.783,-971.309
-67.7413,560.977,-971.644
-61.6088,561.154,-971.95
-55.475,561.314,-972.227
-49.574,560.451,-970.732
-43.4476,560.578,-970.953
-37.4945,561.686,-972.872
-31.5701,561.777,-973.029
-25.5376,561.853,-973.162
-19.3961,561.915,-973.268
-13.231,560.959,-971.614
-7.42214,560.986,-971.66
-1.29097,560.998,-971.681
4.83215,559.993,-969.94
10.9523,559.972,-969.903
16.7506,559.936,-969.841
22.87,559.882,-969.747
28.9892,559.811,-969.624
34.7851,559.728,-969.481
40.9024,559.625,-969.302
47.018,559.505,-969.094
53.0255,559.37,-968.862
58.8165,559.226,-968.611
65.8592,556.024,-963.066
77.92,566.661,-981.489
82.7797,557.464,-965.56
89.0301,558.226,-966.88
94.9603,556.978,-964.718
100.726,556.725,-964.28
107.001,557.437,-965.513
113.293,558.131,-966.715
119.071,557.83,-966.194
125.166,557.497,-965.616
131.258,557.146,-965.009
137.589,557.772,-966.093
143.363,557.408,-965.463
149.346,557.015,-964.783
155.709,557.589,-965.777
161.48,557.179,-965.066
167.567,556.729,-964.287
173.65,556.263,-963.48
180.046,556.768,-964.353
186.138,557.28,-965.242
192.226,556.763,-964.346
198.66,557.214,-965.127
204.746,556.663,-964.173
210.508,556.126,-963.242
216.583,555.542,-962.231
223.045,555.923,-962.89
229.202,556.317,-963.573
235.279,555.683,-962.474
241.667,556.02,-963.059
247.74,555.352,-961.901
253.933,555.678,-962.466
260.002,554.976,-961.25
265.597,553.285,-958.321
273.706,557.445,-965.527
280.283,557.659,-965.897
284.88,553.979,-959.524
291.439,554.16,-959.837
297.691,554.364,-960.19
303.746,553.542,-958.767
310.331,553.667,-958.983
316.609,553.818,-959.244
323.218,553.904,-959.394
329.731,553.987,-959.537
335.781,553.078,-957.962
342.094,553.157,-958.099
348.736,553.167,-958.117
354.777,552.206,-956.453
361.733,553.181,-958.142
94.4555,89.8429,-155.613
94.9658,89.1422,-154.399
94.523,86.9903,-150.672
94.6396,85.8184,-148.642
94.7796,84.6355,-146.594
94.5416,82.98,-143.726
94.26,81.331,-140.87
94.4428,80.1193,-138.771
94.4133,78.9652,-136.772
94.5377,77.76,-134.685
94.4555,76.6127,-132.698
94.5221,75.4146,-130.622
94.4303,74.261,-128.624
94.4387,73.0705,-126.562
94.2654,71.9339,-124.594
94.2436,70.7426,-122.53
94.1645,69.5646,-120.49
94.0558,68.3912,-118.457
94.3346,67.6866,-117.237
94.4968,67.0191,-116.081
94.3572,65.8419,-114.042
94.1498,64.6833,-112.035
94.3607,63.9863,-110.828
94.5944,63.2768,-109.599
94.3168,62.1294,-107.612
94.5152,61.4243,-106.39
94.1882,60.2858,-104.418
94.3287,59.5945,-103.221
94.4781,58.8957,-102.011
94.5798,58.2121,-100.827
94.2845,57.0403,-98.797
94.395,56.3439,-97.5908
94.4485,55.6674,-96.4191
94.5205,54.9791,-95.227
94.5577,54.3019,-94.054
95.1497,54.0427,-93.6051
95.1867,53.3583,-92.4196
95.7685,53.0974,-91.9677
96.3474,52.8349,-91.5131
97.4793,52.9946,-91.7897
98.0571,52.7275,-91.327
98.6319,52.4588,-90.8616
99.2038,52.1885,-90.3934
99.7727,51.9166,-89.9226
100.916,52.06,-90.1708
101.483,51.7834,-89.6919
102.642,51.9147,-89.9193
103.208,51.6335,-89.4322
104.362,51.7625,-89.6556
105.561,51.8673,-89.8371
106.724,51.988,-90.0461
108.944,51.5537,-89.294
111.868,51.4527,-89.119
113.709,51.9283,-89.9428
114.275,51.6168,-89.4033
114.17,50.9269,-88.2083
114.081,50.2233,-86.9896
113.959,49.5333,-85.7945
113.844,48.8352,-84.5853
113.798,48.0909,-83.2962
114.322,47.7792,-82.7564
114.171,47.0874,-81.5581
114.486,46.1029,-79.8528
113.597,45.0576,-78.0423
113.394,44.3781,-76.8654
113.878,44.0676,-76.3277
113.638,43.403,-75.1764
113.469,42.6872,-73.9366
113.228,42.013,-72.7689
113.686,41.703,-72.2319
114.132,41.3972,-71.7023
113.84,40.7442,-70.5713
113.552,40.0839,-69.4276
113.989,39.773,-68.8892
113.748,39.0681,-67.6682
114.174,38.7567,-67.1289
113.846,38.1056,-66.001
113.484,37.4746,-64.9081
113.892,37.1639,-64.3701
114.296,36.8522,-63.8301
113.993,36.1614,-62.6337
113.614,35.524,-61.5295
92.011,23.1461,-40.0903
93.0695,23.2059,-40.1939
93.3217,22.9513,-39.7529
92.4645,21.5308,-37.2926
111.829,13.4091,-23.2254
111.323,12.2807,-21.2709
112.764,11.2825,-19.542
113.825,11.1788,-19.3624
113.945,10.8676,-18.8234
114.286,9.93221,-17.2032
113.736,8.5024,-14.7266
111.908,7.83452,-13.5698
111.992,7.52864,-13.04
112.073,7.22251,-12.5098
112.15,6.91619,-11.9792
113.19,6.78208,-11.747
113.263,6.47272,-11.2111
113.332,6.16313,-10.6749
113.397,5.85339,-10.1384
113.456,5.55976,-9.62982
113.515,5.24968,-9.09275
113.571,4.93942,-8.55536
113.623,4.62904,-8.01777
113.672,4.3185,-7.47989
112.735,3.86463,-6.69375
112.775,3.56192,-6.16946
112.812,3.25374,-5.63566
112.846,2.94543,-5.10166
112.877,2.63706,-4.56754
112.904,2.32859,-4.03325
112.928,2.02004,-3.49883
112.948,1.71147,-2.96436
112.965,1.40281,-2.42975
112.979,1.09414,-1.89511
112.989,0.790824,-1.36975
112.996,0.482098,-0.83502
112.999,0.17333,-0.300217
578.922,-580.876,-1006.1
566.934,-578.261,-1001.57
555.713,-574.32,-994.744
545.122,-571.317,-989.543
535.464,-569.178,-985.839
526.711,-567.911,-983.644
516.239,-572.505,-991.601
503.278,-583.015,-1009.8
485.196,-587.917,-1018.29
478.763,-589.234,-1020.58
476.771,-596.104,-1032.48
476.766,-603.638,-1045.52
458.538,-640.188,-1108.83
393.406,-572.133,-990.957
388.758,-575.039,-995.989
383.727,-577.991,-1001.1
377.795,-588.426,-1019.18
365.759,-602.876,-1044.2
438.672,-836.734,-1449.26
429.008,-835.921,-1447.85
399.842,-835.416,-1446.97
134.061,-326.186,-564.966
131.859,-329.47,-570.655
129.401,-332.77,-576.371
126.133,-334.102,-578.677
122.119,-333.458,-577.561
117.965,-331.8,-574.69
113.658,-330.146,-571.826
109.391,-328.479,-568.938
104.979,-327.826,-567.807
102.394,-329.043,-569.914
99.1561,-330.302,-572.095
96.1167,-332.547,-575.984
92.948,-333.782,-578.123
89.2985,-334.031,-578.554
85.1381,-332.286,-575.532
81.6964,-332.502,-575.906
78.7601,-335.7,-581.445
75.3121,-336.904,-583.53
71.6108,-336.1,-582.138
67.7353,-335.296,-580.745
63.8796,-334.48,-579.333
60.0437,-333.654,-577.901
56.4193,-332.808,-576.437
52.781,-332.958,-576.695
49.1412,-333.097,-576.936
45.5547,-332.222,-575.421
41.0982,-331.365,-573.937
37.5532,-330.469,-572.385
33.9407,-330.566,-572.554
30.3273,-330.654,-572.706
26.6323,-329.733,-571.11
23.1474,-328.798,-569.491
19.7357,-330.855,-573.053
