x,y,z
-1600.17,4981.29,0
-1624.88,4964.87,0
-1630.62,4887.14,0
-1627.8,4786.79,0
-1635.16,4725.07,0
-1698.64,4651.55,0
-1884.52,3931.69,0
-1916.09,3943.1,0
-1942.28,3939.19,0
-1957.75,3913.64,0
-1989.96,3924.29,0
-2023.48,3934.12,0
-2044.57,3923.2,0
-2067.11,3911.37,0
-2088.45,3900.02,0
-2107.03,3880.91,0
-2128.21,3869.34,0
-2153.96,3864.23,0
-2180.09,3858.74,0
-2217.03,3874.54,0
-2259.35,3896.33,0
-2296.81,3911.51,0
-2310.72,3884.71,0
-2298.9,3817.2,0
-2287.49,3749.28,0
-2282.72,3695.88,0
-2295.45,3669.12,0
-2298.35,3629.49,0
-2310.21,3602.96,0
-2304.75,3549.36,0
-2302.15,3503.28,0
-2313.4,3476.66,0
-2314.16,3437.64,0
-2313.62,3394.53,0
-2310.69,3343.18,0
-2315.17,3310.83,0
-2320.31,3277.87,0
-2313.5,3228.7,0
-2319.37,3199.82,0
-2325.6,3170.52,0
-2326.21,3135.28,0
-2327.4,3099.45,0
-2329.78,3067.58,0
-2330.33,3031.92,0
-2319.86,2984.4,0
-2316.92,2946.08,0
-2321.38,2917.05,0
-2324.74,2888.74,0
-2328.69,2859.81,0
-2334.12,2834.69,0
-2339.87,2809.15,0
-2339.73,2777.97,0
-2342.7,2749.24,0
-2342.02,2718.21,0
-2347.11,2692.63,0
-2354.36,2670.31,0
-2350.29,2636.51,0
-2343.3,2594.41,0
-2339.29,2560.22,0
-2339.68,2532.71,0
-2346.02,2510.44,0
-2351.46,2488.86,0
-2354.45,2463.95,0
-2359.54,2442.42,0
-2359.57,2414.5,0
-2356.55,2383.82,0
-2358.23,2359.59,0
-2357.32,2332.14,0
-2347.16,2296.85,0
-2345.96,2269.4,0
-2349.65,2248.25,0
-2350.92,2223.7,0
-2354.28,2202.62,0
-2360.83,2183.84,0
-2361.54,2159.42,0
-2358.48,2133.07,0
-2352.81,2103.47,0
-2358.28,2085.28,0
-2364.02,2066.65,0
-2360.15,2040.62,0
-2359.68,2016.61,0
-2355.39,1990.78,0
-2356.6,1964.45,0
-2361.13,1946.45,0
-2359.69,1922.96,0
-2354.6,1897.49,0
-2359.21,1878.93,0
-2366.3,1863.53,0
-2370.67,1844.98,0
-2371.21,1824.67,0
-2368.76,1801.55,0
-2369.49,1780.68,0
-2369.55,1760.55,0
-2369.97,1739.79,0
-2363.25,1715.06,0
-2353.41,1687.68,0
-2352.81,1667.86,0
-2359.09,1652,0
-2361.5,1634.53,0
-2370.87,1620.92,0
-2376.22,1605.93,0
-2378.76,1587.79,0
-2384.52,1571.88,0
-2383.02,1552.28,0
-2378.45,1529.89,0
-2379.88,1512.8,0
-2378.38,1492.71,0
-2373.33,1470.57,0
-2367.68,1449.23,0
-2372.55,1433.52,0
-2376.78,1418.71,0
-2371.12,1396.89,0
-2368.74,1377.2,0
-2372.76,1362.24,0
-2374.63,1342.81,0
-2378.82,1327.17,0
-2382.53,1312.23,0
-2386.4,1296.82,0
-2383.25,1277.4,0
-2379.58,1258.75,0
-2376.15,1239.49,0
-2372.22,1220.99,0
-2375.52,1205.74,0
-2378.84,1190.27,0
-2381.72,1175.48,0
-2377.65,1156.51,0
-2376.72,1140.04,0
-2372.28,1121.45,0
-2371.44,1104.41,0
-2381.08,1093.1,0
-2383.68,1077.74,0
-2378.57,1059.81,0
-2377.21,1043.13,0
-2375.82,1026.26,0
-2381.4,1013.26,0
-2390.87,1001.09,0
-2388.91,984.962,0
-2383.33,966.922,0
-2385.13,951.714,0
-2386.58,937.203,0
-2384.47,920.577,0
-2396.94,910.374,0
-2405.8,898.2,0
-2403.41,881.591,0
-2404.43,867.087,0
-2443.32,865.259,0
-2500.9,870.299,0
-2558.77,874.244,0
-2623.51,882.621,0
-2662.48,879.564,0
-2801.95,890.316,0
-2867.88,894.038,0
-2892.1,883.368,0
-2908.3,871.271,0
-2958.4,871.158,0
-3021.02,870.743,0
-3099.04,874.276,0
-3150.04,870.108,0
-3209.05,866.572,0
-3298.82,871.499,0
-3350.26,864.502,0
-3405.52,858.245,0
-3498.83,864.3,0
-3550.16,856.423,0
-3613.35,850.068,0
-3703.72,849.994,0
-3774.91,843.503,0
-3861.78,839.621,0
-3913.27,828.446,0
-3929.65,808.716,0
-4184.91,817.426,0
-4473.86,795.302,0
-4793.74,823.746,0
-4864.97,785.651,0
-5210.09,751.415,0
-7734.02,725.813,0
-7610.56,670.086,0
-7598.1,627.898,0
-7625.52,586.018,0
-7588.71,541.491,0
-7543.8,494.689,0
-7618.26,457.775,0
-7668.66,417.283,0
-7638.97,371.607,0
-7616.91,328.822,0
-7618.67,285.001,0
-7604.12,242.852,0
-7589.38,199.414,0
-7590.4,155.754,0
-7591.14,114.272,0
-7551.67,70.2301,0
-7559.78,-57.2584,-0
-7623.35,-99.4044,-0
-7694.64,-144.609,-0
-7669.69,-188.28,-0
-7668.57,-229.455,-0
-7585.58,-312.17,-0
-7565.55,-397.852,-0
-7675.07,-445.683,-0
-7656.41,-488.805,-0
-7661.61,-531.192,-0
-7658.43,-575.255,-0
-7141.45,-616.365,-0
-7241.35,-666.973,-0
-7663.12,-792.603,-0
-7650.56,-835.068,-0
-7606.11,-1003.34,-0
-7647.86,-1052.9,-0
-7681.59,-1100.35,-0
-7339.07,-1221.33,-0
-7663.59,-1363.84,-0
-7670.89,-1499.09,-0
-7622.26,-1578.55,-0
-7715.24,-1641.83,-0
-7713.48,-1687.9,-0
-7717.62,-1778.96,-0
-7084.45,-1675.99,-0
-7694.09,-1911.6,-0
-7683.93,-2047.33,-0
-7202.01,-2049.68,-0
-7759.2,-2254.16,-0
-7677.08,-2278.27,-0
-7587.95,-2297.01,-0
-7182.51,-2307.27,-0
-7795.21,-2544.55,-0
-7803.46,-2596.18,-0
-7795.97,-2643.6,-0
-7840.22,-2855.4,-0
-7830.15,-2951.63,-0
-7307.36,-2906.03,-0
-7872.67,-3172.89,-0
-7884.83,-3227.99,-0
-7777.5,-3236.41,-0
-7281.63,-3135.44,-0
-7338,-3206.52,-0
-7774.06,-3544.56,-0
-7335.81,-3406.11,-0
-7218.08,-3449.53,-0
-7785.14,-3765.56,-0
-7821.57,-3891.1,-0
-7291.31,-3940.53,-0
-7206.51,-3945.74,-0
-7803.78,-4386.26,-0
-7812.68,-4626.92,-0
-7849.17,-4768.26,-0
-7467.33,-4595.31,-0
-7862.33,-4959.78,-0
-7524.05,-4865.21,-0
-7455.78,-4882.12,-0
-7856.99,-5333.08,-0
-7397.62,-5083.68,-0
-7394.52,-5144.43,-0
-7425.17,-5226.2,-0
-7395.49,-5268.12,-0
-7399.05,-5331.84,-0
-7368.25,-5374.32,-0
-7410.56,-5599.15,-0
-7322.65,-5595.85,-0
-7906.7,-6187.54,-0
-7299.37,-5910.06,-0
-7590.79,-6656.51,-0
-7746.57,-6951.05,-0
-7507.02,-6810.52,-0
-7641.27,-7090.19,-0
-7477.86,-7019.05,-0
-7490.26,-7110.81,-0
-7578.26,-7273.51,-0
-7530.56,-7311.41,-0
-7385.63,-7333.42,-0
-7511.98,-7714.92,-0
-7697.24,-7992.1,-0
-7528.79,-7997.84,-0
-7874.57,-8948.61,-0
-7644.72,-8988.79,-0
-7528.54,-8950.84,-0
-7543.41,-9073.97,-0
-7552.03,-9191.39,-0
-7674.63,-9647.78,-0
-7497.96,-9552.87,-0
-7501.72,-9671.7,-0
-7535.12,-9807.62,-0
-7717.58,-10281.8,-0
-7694.65,-10368.8,-0
-7639.72,-10666.3,-0
-7935.1,-14407.3,-0
-7871.54,-14478.6,-0
-7729.01,-14410.1,-0
-7649.73,-14461.4,-0
-7581.7,-14524.2,-0
-7424.8,-14425.3,-0
-7334.99,-14444.3,-0
-7256.75,-14492.7,-0
-7148.48,-14484,-0
-7069.22,-14522.9,-0
-6982.1,-14556.1,-0
-6809.65,-14611.1,-0
-6561.94,-14293.7,-0
-6526.6,-14424.1,-0
-6463.06,-14505.3,-0
-6332.69,-14431.7,-0
-6177.54,-14289.9,-0
-6067.05,-14258.9,-0
-5948.84,-14196,-0
-5857.93,-14207.7,-0
-5792.51,-14277.7,-0
-5732.2,-14353.7,-0
-5631.99,-14341.8,-0
-5532.11,-14329.2,-0
-5442.36,-14329.3,-0
-5347.23,-14322.4,-0
-5238.55,-14268.8,-0
-5148.25,-14276.1,-0
-5103.42,-14411,-0
-5008.82,-14393.4,-0
-4909.22,-14368.5,-0
-4830.62,-14395.1,-0
-4737.73,-14392.3,-0
-4642.58,-14381.2,-0
-4534.92,-14314.8,-0
-4430.15,-14263.9,-0
-4247,-14236,-0
-4191.96,-14352.3,-0
-4183.09,-14613.1,-0
-4094.64,-14621.5,-0
-3993.57,-14583.1,-0
-3926.23,-14651,-0
-3819.6,-14588.3,-0
-3723.36,-14538.8,-0
-3639.67,-14560,-0
-3572.91,-14650.6,-0
-3507.62,-14732.2,-0
-3410.16,-14697.6,-0
-3321.68,-14693.2,-0
-3243.05,-14719,-0
-3148.27,-14690.4,-0
-3054.88,-14644.8,-0
-2972.17,-14669.9,-0
-2901.49,-14749.3,-0
-2829.86,-14812.1,-0
-2738.78,-14796.7,-0
-2643.75,-14732.7,-0
-2472.85,-14746.1,-0
-717.91,-14934.8,-0
-634.926,-14906.5,-0
-548.282,-14885.9,-0
-469.858,-14936.6,-0
-216.681,-14966.4,-0
29.9593,-6943.94,-0
1162.3,-3831.59,-0
1155.7,-3590.59,-0
1172.6,-3572.48,-0
1159.38,-3403.98,-0
1164.52,-3355.68,-0
1202.08,-3342.41,-0
1177.91,-3206.49,-0
1184.22,-3170.03,-0
1183.66,-3114.67,-0
1179.92,-3051.85,-0
1181.95,-3008.13,-0
1178.46,-2949.27,-0
1177.06,-2898.09,-0
1186.78,-2876.82,-0
1189.38,-2836.75,-0
1189,-2784.79,-0
1187.49,-2737.54,-0
1192.77,-2709.04,-0
1198.53,-2680.23,-0
1192.18,-2626.06,-0
1191.45,-2586.8,-0
1191.06,-2547.3,-0
1195.41,-2518.72,-0
1197.01,-2486.92,-0
1192.8,-2435.61,-0
1190.08,-2396.81,-0
1196.42,-2375.75,-0
1202.79,-2354.58,-0
1202.77,-2323.1,-0
1204.95,-2294.9,-0
1204.76,-2263.33,-0
1201.92,-2228.55,-0
1205.12,-2204.05,-0
1210.02,-2183.08,-0
1210.19,-2155.51,-0
1208.37,-2119.78,-0
1210.54,-2095.47,-0
1214.29,-2074.78,-0
1217.45,-2054.35,-0
1218.95,-2030.17,-0
1218.14,-2002.62,-0
1214.38,-1972.09,-0
